各专业通用,默认,C-XREF-EXT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,专业间外参放置层
各专业通用,默认,C-XREF-INT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,专业内外参放置层
各专业通用,默认,C-XREF-SLCT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,外参基准框
各专业通用,默认,C-XREF-PONT,默认开,默认否,默认否,7,Continuous,默认,0,默认,nil,外参基准点
各专业通用,默认,C-WIPEOUT,默认开,默认否,默认否,240,Continuous,默认,0,默认,nil,遮挡放置层
风管,默认,H-DUCT,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,暖通-风管：风管系统
风管,默认,H-DUCT-ACON,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,暖通-风管-空调：空调风管
风管,默认,H-DUCT-VENT,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,暖通-风管-通风：通风风管
风管,默认,H-DUCT-FIRE,默认开,默认否,默认否,20,Continuous,默认,0,默认,T,暖通-风管-消防风管：消防风管系统（含排烟、补风、加压送风）
风管,默认,H-DUCT-DUAL,默认开,默认否,默认否,30,Continuous,默认,0,默认,T,暖通-风管-兼用风管：兼用风管系统（含排烟、补风、加压送风）
风管附件,默认,H-DAPP-AAPP,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,暖通-风管附件-空调通风一般附件(含法兰）
风管附件,默认,H-DAPP-FAPP,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,暖通-风管附件-消防一般附件(含法兰）
风管附件,默认,H-DAPP-DAPP,默认开,默认否,默认否,131,Continuous,默认,0,默认,T,暖通-风管附件-兼用一般附件(含法兰）
风管附件,默认,H-DAPP-DAMP,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,暖通-风管附件-空调通风风阀（非电动，非防火阀）
风管附件,默认,H-DAPP-EDAMP,默认开,默认否,默认否,31,Continuous,默认,0,默认,T,暖通-风管附件-空调通风电动风阀
风管附件,默认,H-DAPP-ADAMP,默认开,默认否,默认否,11,Continuous,默认,0,默认,T,暖通-风管附件-空调通风防火阀
风管附件,默认,H-DAPP-FDAMP,默认开,默认否,默认否,161,Continuous,默认,0,默认,T,暖通-风管附件-消防风阀：防火阀和其它阀门
风管附件,默认,H-DAPP-DDAMP,默认开,默认否,默认否,131,Continuous,默认,0,默认,T,暖通-风管附件-兼用风阀的防火阀和其它阀门
风管附件,默认,H-DAPP-GRIL,默认开,默认否,默认否,11,Continuous,默认,0,默认,T,暖通-风管附件-风口：空调通风风管的风口
风管附件,默认,H-DAPP-FGRIL,默认开,默认否,默认否,161,Continuous,默认,0,默认,T,暖通-风管附件-消防风口：消防风管的风口
风管附件,默认,H-DAPP-DGRIL,默认开,默认否,默认否,131,Continuous,默认,0,默认,T,暖通-风管附件-兼用风口：兼用风管的风口
风管附件,默认,H-DIMS-DUCT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暖通-风管-标注：空调通风风管、风阀、风口标注
风管附件,默认,H-DIMS-FIRE,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暖通-消防风管-标注：消防风管、风阀、风口标注
风管附件,默认,H-DIMS-DUAL,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暖通-兼用风管-标注：兼用风管、风阀、风口标注
风机,默认,H-DUAL-FBOX,默认开,默认否,默认否,131,Continuous,默认,0,默认,T,暖通-兼用－风机：消防平时兼用风机
风机,默认,H-FIRE-FBOX,默认开,默认否,默认否,161,Continuous,默认,0,默认,T,暖通-消防－风机：消防风机（含排烟、补风、加压送风风机）
水管,默认,H-PIPE,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,暖通-管道：管道系统
水管,默认,H-PIPE-APPE,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暖通-管道-附件：水管附件
水管,默认,H-PIPE-CHS,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,暖通-管道-空调冷热水供水：空调冷热水供水管
水管,默认,H-PIPE-CHR,默认开,默认否,默认否,1,DASHED2,默认,0,默认,T,暖通-管道-空调冷热水回水：空调冷热水回水管
水管,默认,H-PIPE-HS,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,暖通-管道-热水供水：空调热水供水管
水管,默认,H-PIPE-HR,默认开,默认否,默认否,1,DASHED2,默认,0,默认,T,暖通-管道-热水回水：空调热水回水管
水管,默认,H-PIPE-CS,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,暖通-管道-冷水供水：空调冷水供水管
水管,默认,H-PIPE-CR,默认开,默认否,默认否,1,DASHED2,默认,0,默认,T,暖通-管道-冷水回水：空调冷水回水管
水管,默认,H-PIPE-n,默认开,默认否,默认否,4,DASHED2,默认,0,默认,T,暖通-管道-冷凝水：冷凝水管
水管,默认,H-PIPE-F,默认开,默认否,默认否,1,CENTER2,默认,0,默认,T,暖通-管道-氟利昂：氟利昂管
水管,默认,H-PIPE-CTS,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,暖通-管道-冷却水供水：冷却水供水管
水管,默认,H-PIPE-CTR,默认开,默认否,默认否,1,DASHED2,默认,0,默认,T,暖通-管道-冷却水回水：冷却水回水管
水管,默认,H-PIPE-DIMS,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暖通-管道-标注：管道标注
水管附件,默认,H-PAPP-VALV,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,暖通-管道附件-阀门：水阀门
水管附件,默认,H-PAPP-EVALV,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,暖通-管道附件-电动阀门：电动水阀门
